 4.13	   3.579034e-01	   3.579034e-01	  -1.110223e-16
 4.14	   3.590383e-01	   3.590383e-01	  -4.440892e-16
 4.15	   3.601620e-01	   3.601620e-01	   3.885781e-16
 4.16	   3.612744e-01	   3.612744e-01	  -2.775558e-16
 4.17	   3.623756e-01	   3.623756e-01	   4.996004e-16
 4.18	   3.634655e-01	   3.634655e-01	   6.106227e-16
 4.19	   3.645441e-01	   3.645441e-01	  -3.330669e-16
 4.20	   3.656114e-01	   3.656114e-01	   1.665335e-16
 4.21	   3.666675e-01	   3.666675e-01	   1.665335e-16
 4.22	   3.677121e-01	   3.677121e-01	   2.220446e-16
 4.23	   3.687455e-01	   3.687455e-01	   3.330669e-16
 4.24	   3.697676e-01	   3.697676e-01	  -2.775558e-16
 4.25	   3.707783e-01	   3.707783e-01	  -5.551115e-17
 4.26	   3.717776e-01	   3.717776e-01	   1.665335e-16
 4.27	   3.727657e-01	   3.727657e-01	  -7.771561e-16
 4.28	   3.737424e-01	   3.737424e-01	   1.665335e-16
 4.29	   3.747077e-01	   3.747077e-01	   0.000000e+00
 4.30	   3.756618e-01	   3.756618e-01	  -7.771561e-16
